sale_id,branch_id,shoe_id,sale_date,quantity_sold,total_price
638055,3,BA251,2024-01-05,2,240
134965,2,SA903,2024-12-05,4,600
266863,1,CA389,2024-07-05,5,950
944096,3,BO934,2024-01-16,2,600
275556,1,BA947,2024-10-30,6,720
459886,1,BA797,2024-12-21,1,120
880169,3,SN403,2024-10-20,2,360
162553,3,SA686,2024-09-13,2,300
879842,2,SA281,2024-06-27,5,750
405217,3,SN581,2024-07-08,1,180
714298,1,SA864,2024-03-01,4,600
279343,3,CA514,2024-06-08,3,570
316453,3,HE460,2024-11-13,3,750
474742,1,BA332,2024-09-15,2,240
632063,2,BO927,2024-07-03,3,900
152053,2,SN871,2024-12-06,5,900
974017,2,CA166,2024-01-03,3,570
269349,2,BO897,2024-12-11,5,1500
222620,3,SA600,2024-05-14,2,300
978985,2,BO927,2024-03-31,1,300
901284,1,BA296,2024-06-21,7,840
137690,1,SN529,2024-02-14,2,360
981191,3,HE547,2024-04-10,2,500
430083,3,FO429,2024-04-06,1,230
784694,1,BA856,2024-12-30,6,720
819620,2,CA492,2024-09-21,1,190
393028,3,BO995,2024-07-17,3,900
352285,1,BA818,2024-10-13,4,480
109834,3,HE106,2024-02-19,1,250
668261,2,FO540,2024-11-24,3,690
403338,2,SA495,2024-04-21,2,300
179012,3,CA502,2024-11-28,1,190
422443,2,HE121,2024-07-13,3,750
199638,3,BA872,2024-08-19,1,120
365087,3,CA369,2024-02-28,2,380
731351,3,SN403,2024-06-19,2,360
693638,2,HE783,2024-12-18,3,750
762735,3,BA141,2024-12-07,2,240
398666,2,BO247,2024-10-10,1,300
206235,1,SN731,2024-10-15,6,1080
957499,3,HE658,2024-12-21,1,250
449302,3,SN257,2024-01-24,1,180
306363,2,CA234,2024-06-02,4,760
924333,1,BO325,2024-05-17,6,1800
662616,2,CA362,2024-01-11,1,190
371545,2,CA142,2024-12-07,5,950
172767,1,BO790,2024-01-12,3,900
661067,1,BA661,2024-05-04,6,720
200199,1,HE116,2024-03-10,3,750
419850,1,BO927,2024-05-27,1,300
223748,3,BA499,2024-02-12,2,240
325002,3,BA141,2024-06-10,3,360
734420,1,CA540,2024-08-12,3,570
464361,3,BA499,2024-04-08,1,120
126663,3,CA381,2024-10-23,1,190
921060,3,CA901,2024-11-02,1,190
445681,3,BA473,2024-12-13,1,120
981054,3,HE206,2024-08-08,1,250
736754,2,BA661,2024-01-04,4,480
835967,1,HE724,2024-12-18,7,1750
210791,2,SA934,2024-06-13,3,450
878656,1,BA760,2024-07-23,5,600
891812,3,BA398,2024-01-31,1,120
702703,3,CA901,2024-09-04,1,190
519125,3,CA962,2024-02-26,1,190
620273,2,CA163,2024-03-13,3,570
989424,1,SN581,2024-02-01,5,900
670366,2,BO185,2024-03-05,4,1200
499294,1,HE955,2024-07-16,5,1250
500566,1,SN403,2024-11-18,3,540
877903,2,FO393,2024-12-20,1,230
133958,3,BO703,2024-12-11,3,900
545585,3,BO856,2024-08-16,1,300
956754,3,FO988,2024-10-19,3,690
462457,1,BO703,2024-09-16,1,300
880832,1,SN503,2024-05-14,6,1080
907413,1,SA740,2024-09-28,4,600
415181,3,BA797,2024-10-31,1,120
495697,1,BA863,2024-08-12,4,480
820202,3,CA363,2024-12-03,1,190
931742,2,FO112,2024-11-29,3,690
729610,2,BA618,2024-10-25,4,480
522238,1,HE595,2024-10-20,1,250
250801,3,HE530,2024-01-30,3,750
909244,3,SA341,2024-01-19,3,450
969578,1,SA549,2024-11-09,5,750
511608,3,BA863,2024-01-19,2,240
178836,3,BA528,2024-11-13,2,240
282462,2,CA542,2024-11-04,1,190
663837,1,HE121,2024-09-13,5,1250
732974,3,HE468,2024-06-09,3,750
751944,1,FO806,2024-05-15,2,460
318337,1,BO185,2024-01-16,2,600
602224,1,BO199,2024-06-25,3,900
501737,1,SN407,2024-02-26,3,540
137534,2,SN503,2024-02-15,1,180
283786,1,SN172,2024-03-06,6,1080
915174,1,FO356,2024-01-10,5,1150
174797,1,SN710,2024-08-19,3,540
262513,3,FO774,2024-12-26,1,230
330461,2,SN992,2024-06-01,1,180
492028,1,SA372,2024-04-28,1,150
528209,1,HE745,2024-09-29,5,1250
724969,3,BO705,2024-12-31,1,300
655011,1,FO923,2024-01-31,1,230
301375,2,BO734,2024-07-21,4,1200
658844,1,SN688,2024-02-13,3,540
349878,3,SN731,2024-08-23,1,180
161414,3,FO116,2024-09-18,2,460
369918,3,HE851,2024-04-25,1,250
135393,2,CA376,2024-05-16,2,380
105419,3,BO995,2024-09-22,2,600
321639,3,BO750,2024-02-28,2,600
435341,2,BO247,2024-04-11,1,300
849858,3,FO773,2024-09-08,1,230
266079,2,HE460,2024-07-17,5,1250
310042,2,CA785,2024-02-14,1,190
981081,2,FO433,2024-09-09,1,230
559395,2,BA735,2024-10-01,2,240
669817,1,BO313,2024-06-18,5,1500
320087,3,CA142,2024-08-10,1,190
649176,2,BO737,2024-10-05,3,900
180673,2,BA468,2024-01-12,1,120
592327,3,CA794,2024-09-15,1,190
966114,2,BA148,2024-07-02,5,600
471915,3,HE724,2024-11-11,3,750
254668,1,SA327,2024-01-05,1,150
441228,2,SA437,2024-03-29,1,150
838127,1,BO963,2024-11-26,6,1800
505960,2,SA275,2024-07-27,1,150
347538,2,CA567,2024-08-06,2,380
312533,1,SA270,2024-05-10,5,750
242643,1,SN211,2024-11-05,3,540
612860,3,HE796,2024-04-07,1,250
475060,1,FO373,2024-09-07,3,690
797885,2,SA770,2024-03-05,4,600
469396,3,BO948,2024-08-07,1,300
373223,3,BO963,2024-05-04,1,300
408253,3,CA369,2024-09-01,2,380
727655,1,CA895,2024-12-12,7,1330
100063,3,BO118,2024-11-01,3,900
406277,1,BO956,2024-06-08,3,900
156986,3,SN683,2024-09-28,2,360
496939,3,SN138,2024-11-20,3,540
361674,1,CA166,2024-08-26,3,570
409424,2,BO158,2024-04-10,1,300
112909,3,BA468,2024-09-10,1,120
550526,1,BA816,2024-07-25,7,840
842763,3,SN407,2024-05-08,3,540
309526,2,SN529,2024-10-22,2,360
562376,2,BA738,2024-10-16,1,120
696028,3,FO393,2024-05-17,2,460
140148,3,BO605,2024-03-05,1,300
165991,2,FO488,2024-11-24,4,920
660074,3,HE733,2024-06-16,1,250
326424,2,BO600,2024-12-13,1,300
429875,2,CA730,2024-04-26,2,380
437936,2,SN602,2024-06-25,4,720
221061,2,SN731,2024-01-07,3,540
328994,2,CA785,2024-06-15,2,380
284569,2,BO147,2024-09-27,2,600
347652,1,BA296,2024-06-16,3,360
381574,3,BA971,2024-07-29,1,120
738029,1,BA290,2024-11-10,1,120
235890,2,SN407,2024-08-18,2,360
113326,2,HE106,2024-06-23,4,1000
206487,2,CA962,2024-11-16,1,190
335655,2,SA725,2024-08-08,3,450
891361,3,BA740,2024-11-04,2,240
814065,1,CA381,2024-12-06,6,1140
131983,3,BA795,2024-07-05,1,120
936914,1,CA794,2024-03-01,6,1140
899519,1,HE560,2024-08-23,2,500
514698,2,BA939,2024-01-24,5,600
493423,2,BO963,2024-03-11,1,300
877046,1,BO927,2024-08-21,4,1200
791977,1,BA468,2024-01-22,3,360
307356,1,SA549,2024-10-05,4,600
984795,1,HE560,2024-09-07,2,500
422932,2,SN829,2024-10-21,2,360
763550,2,BA525,2024-11-10,1,120
817153,1,CA882,2024-12-06,3,570
673094,2,SN825,2024-07-13,2,360
573921,3,HE796,2024-05-24,1,250
146949,2,BA818,2024-04-28,2,240
593418,3,HE207,2024-02-08,2,500
112601,3,BO114,2024-11-15,2,600
237040,1,FO675,2024-12-02,3,690
511050,1,BO868,2024-12-16,1,300
690906,2,BO381,2024-06-05,2,600
293491,2,BA332,2024-06-02,2,240
922543,3,FO369,2024-08-26,1,230
995395,2,SN147,2024-03-14,2,360
578621,3,BA856,2024-11-01,2,240
734828,3,SN401,2024-09-14,2,360
846351,2,SN710,2024-07-13,1,180
129224,1,HE121,2024-08-26,3,750
557395,2,FO988,2024-10-22,5,1150
847599,3,CA730,2024-06-30,1,190
598111,2,HE311,2024-03-25,3,750
451728,2,BO466,2024-11-13,3,900
160434,1,SA740,2024-11-04,5,750
684203,1,CA669,2024-03-19,4,760
298093,1,HE839,2024-10-08,3,750
664724,2,FO806,2024-08-18,3,690
761912,2,CA686,2024-08-17,1,190
774935,3,CA163,2024-01-04,1,190
812809,1,FO696,2024-09-12,5,1150
216248,2,CA166,2024-02-26,2,380
925474,3,BA760,2024-01-27,1,120
119870,3,BO734,2024-07-31,3,900
879029,1,SN689,2024-10-12,1,180
229828,3,HE796,2024-05-22,2,500
590727,1,HE796,2024-03-17,1,250
163670,2,HE121,2024-02-28,2,500
614567,1,HE624,2024-03-14,3,750
783770,3,BO146,2024-05-10,2,600
581770,1,HE955,2024-08-09,2,500
473249,3,CA502,2024-06-11,1,190
473120,1,SN653,2024-06-20,3,540
107235,1,CA234,2024-03-16,6,1140
593715,1,BO968,2024-08-23,2,600
746588,3,BO996,2024-03-04,3,900
142418,2,BA565,2024-08-14,2,240
880648,1,BA975,2024-08-23,3,360
985799,2,BO147,2024-10-28,4,1200
123819,1,FO196,2024-08-13,1,230
280589,2,CA274,2024-06-24,4,760
149551,2,CA962,2024-02-02,3,570
378058,2,BA148,2024-03-24,5,600
197452,2,HE508,2024-03-05,3,750
681167,1,CA389,2024-02-17,3,570
533844,2,BA818,2024-03-17,2,240
484879,1,BA251,2024-02-25,2,240
911968,2,CA249,2024-06-07,1,190
354987,3,BA729,2024-11-12,1,120
781254,3,HE104,2024-05-01,1,250
306158,3,FO347,2024-08-08,1,230
784209,2,CA234,2024-06-18,3,570
131052,3,HE627,2024-03-15,1,250
405252,1,BA781,2024-07-24,6,720
780105,2,CA635,2024-10-28,2,380
593049,1,BA296,2024-12-23,7,840
951142,3,SN329,2024-05-06,2,360
115072,2,HE468,2024-05-04,1,250
950008,3,SA911,2024-09-04,1,150
723715,1,FO437,2024-08-09,4,920
687095,1,FO744,2024-05-12,6,1380
130575,2,HE839,2024-04-16,1,250
746539,3,FO149,2024-08-31,2,460
284772,3,CA686,2024-11-04,2,380
890850,2,FO997,2024-05-05,1,230
961165,2,BA816,2024-07-05,2,240
993518,1,SN172,2024-01-21,1,180
177866,3,BO948,2024-11-15,1,300
944372,2,CA376,2024-07-14,1,190
719961,2,SA495,2024-12-13,4,600
595781,1,BA872,2024-03-04,6,720
379669,2,HE699,2024-11-21,2,500
856048,3,SN119,2024-05-24,1,180
629444,3,BA672,2024-10-18,1,120
131564,2,BA751,2024-02-08,1,120
160786,2,FO196,2024-04-20,1,230
380121,2,FO963,2024-01-07,4,920
811314,1,HE915,2024-02-11,4,1000
767603,1,SA437,2024-09-06,5,750
222326,3,FO693,2024-02-23,1,230
327170,1,CA369,2024-09-29,5,950
338080,2,BO600,2024-03-02,1,300
275493,3,BA760,2024-02-01,2,240
171456,1,BO146,2024-11-25,4,1200
542667,2,BO968,2024-02-15,4,1200
648261,3,CA540,2024-11-30,3,570
164847,2,SN361,2024-11-24,4,720
240576,2,CA502,2024-07-08,5,950
678778,1,BA726,2024-04-23,1,120
716599,3,FO685,2024-12-29,2,460
614229,2,FO622,2024-07-06,3,690
680653,2,BO276,2024-09-12,3,900
469927,2,CA472,2024-05-22,2,380
942279,1,CA785,2024-10-04,6,1140
990351,2,BA818,2024-01-23,1,120
864936,2,BA726,2024-07-22,1,120
427619,1,SN211,2024-07-18,5,900
350905,2,CA381,2024-10-31,4,760
102867,3,BA148,2024-06-16,4,480
192708,2,SN602,2024-01-23,1,180
105439,1,SN512,2024-11-19,1,180
531022,1,SN497,2024-01-18,5,900
599674,2,SN703,2024-10-31,3,540
995287,3,FO774,2024-03-23,1,230
539931,2,CA794,2024-02-18,3,570
363540,3,BO420,2024-08-25,1,300
705142,3,HE121,2024-02-17,1,250
865888,2,FO373,2024-07-23,1,230
613056,3,BA184,2024-01-20,2,240
316526,3,BA738,2024-02-28,1,120
838089,2,BA967,2024-10-09,4,480
210489,1,SA686,2024-08-19,1,150
960487,3,CA730,2024-11-24,1,190
870053,3,FO774,2024-07-20,1,230
441881,3,FO963,2024-07-10,2,460
884258,1,FO540,2024-09-09,5,1150
416838,3,BO455,2024-02-16,1,300
829362,2,BO832,2024-07-24,4,1200
447478,2,SN812,2024-09-18,2,360
773386,2,BO526,2024-08-12,3,900
127697,2,SA856,2024-09-21,2,300
193687,2,SA729,2024-12-12,5,750
140087,3,FO112,2024-10-06,2,460
750412,3,BO934,2024-10-29,2,600
320517,1,CA882,2024-09-23,5,950
480658,3,SA864,2024-12-14,3,450
952825,3,SA504,2024-11-06,1,150
651086,3,CA376,2024-12-20,1,190
832788,1,FO355,2024-07-31,5,1150
749902,1,BA971,2024-02-04,2,240
921058,3,SN529,2024-06-18,1,180
812868,1,CA252,2024-09-24,1,190
936811,2,SN688,2024-01-01,1,180
438584,2,HE861,2024-02-01,1,250
207316,3,HE745,2024-06-07,1,250
959906,2,BA929,2024-11-16,2,240
714353,3,SN257,2024-07-14,1,180
980590,2,HE207,2024-10-10,1,250
649223,3,FO373,2024-08-19,2,460
285873,1,BO354,2024-06-24,7,2100
341285,3,BA184,2024-02-19,1,120
900125,3,HE404,2024-01-17,2,500
580151,1,SA437,2024-01-24,1,150
695256,1,BO337,2024-04-16,1,300
878202,2,SA686,2024-09-24,3,450
296883,2,SA903,2024-07-17,3,450
981164,2,BA760,2024-11-08,1,120
299110,1,HE839,2024-07-04,1,250
747288,3,BO927,2024-11-18,1,300
340221,1,CA806,2024-09-17,3,570
910600,1,BA174,2024-10-21,6,720
198045,3,BO927,2024-08-08,1,300
398632,1,HE460,2024-06-08,1,250
966942,1,SN653,2024-02-23,2,360
757822,2,HE547,2024-05-19,1,250
740495,3,CA492,2024-09-28,1,190
129682,1,SN144,2024-05-02,6,1080
119162,1,CA669,2024-10-12,3,570
747464,1,BA738,2024-07-27,1,120
439717,2,SN688,2024-05-30,4,720
631904,3,SN735,2024-07-09,2,360
563152,2,BA941,2024-02-20,3,360
806807,3,BA941,2024-03-08,3,360
572689,2,SA819,2024-12-09,2,300
554474,2,SA725,2024-11-03,2,300
404933,2,BA672,2024-11-28,2,240
152257,3,BA672,2024-06-03,3,360
649971,2,CA540,2024-07-04,1,190
752689,1,BO995,2024-07-08,6,1800
336614,2,HE839,2024-07-10,3,750
943115,3,CA567,2024-09-29,1,190
627380,3,HE915,2024-10-14,1,250
290366,2,HE116,2024-03-19,1,250
389291,1,BA661,2024-02-22,3,360
419432,1,HE915,2024-11-10,3,750
193265,1,BA971,2024-08-01,1,120
731793,3,FO325,2024-10-17,1,230
865117,2,BA398,2024-10-01,3,360
984612,2,BA589,2024-12-22,2,240
202768,3,BA221,2024-09-12,2,240
456172,2,CA981,2024-05-06,4,760
448700,3,CA389,2024-10-16,1,190
756334,2,SA219,2024-09-14,3,450
286705,3,HE823,2024-03-12,3,750
994934,3,FO787,2024-12-23,1,230
248935,2,BO305,2024-07-18,5,1500
722121,1,CA166,2024-06-19,5,950
568390,2,SN766,2024-07-04,1,180
120156,3,BA221,2024-05-24,3,360
778347,3,BA174,2024-02-12,1,120
666139,1,SA167,2024-08-19,2,300
691007,2,CA686,2024-02-03,3,570
770852,3,SN144,2024-02-29,1,180
290470,3,BO750,2024-04-11,2,600
632976,3,BO455,2024-11-15,1,300
674656,3,FO835,2024-03-23,2,460
952188,2,BA468,2024-08-29,3,360
478111,2,CA864,2024-09-27,3,570
439660,3,BA856,2024-11-18,2,240
213567,1,BO968,2024-08-18,3,900
209702,1,SN731,2024-06-08,3,540
331957,1,SA504,2024-08-04,3,450
221383,2,BO956,2024-01-15,2,600
305201,1,HE320,2024-08-09,1,250
982904,2,SA822,2024-09-06,2,300
309401,3,BA148,2024-01-26,2,240
370932,1,BA249,2024-06-27,5,600
172200,1,FO675,2024-02-26,2,460
755273,2,CA369,2024-06-04,5,950
291287,3,SA674,2024-01-26,1,150
158971,3,SN147,2024-10-18,2,360
325425,3,BO305,2024-01-08,2,600
769354,3,BO934,2024-06-27,1,300
160663,2,CA376,2024-12-01,4,760
460143,1,BO280,2024-07-27,3,900
298376,3,HE595,2024-09-30,1,250
423045,2,HE311,2024-02-06,3,750
942267,1,BA672,2024-06-12,2,240
886363,1,CA591,2024-01-06,7,1330
990032,2,BA740,2024-02-23,1,120
565580,2,BA884,2024-03-29,1,120
852641,2,FO116,2024-11-03,2,460
676952,3,BO114,2024-08-03,2,600
389427,3,SN329,2024-11-12,2,360
969036,3,BA929,2024-04-18,1,120
801961,1,BA296,2024-05-12,1,120
547476,1,BO868,2024-03-14,3,900
740312,2,SN653,2024-06-04,1,180
618218,1,BO693,2024-07-31,1,300
708858,2,SA674,2024-11-10,2,300
583818,2,BO313,2024-04-10,1,300
322332,2,SA674,2024-03-11,4,600
193213,2,BA522,2024-12-01,4,480
361331,1,SA154,2024-09-26,4,600
506085,3,SA210,2024-05-29,1,150
641852,1,SA515,2024-11-15,6,900
152615,3,SN503,2024-07-13,1,180
241227,1,BA589,2024-08-29,4,480
174089,3,BA975,2024-05-17,2,240
582483,2,SN407,2024-06-05,5,900
529414,3,SN147,2024-11-05,1,180
997129,3,BA795,2024-05-05,2,240
642889,1,SN483,2024-01-18,3,540
306585,2,CA475,2024-09-15,2,380
226613,2,HE796,2024-12-15,4,1000
966933,1,SN689,2024-10-17,6,1080
990110,2,FO769,2024-02-21,2,460
235303,2,SA372,2024-09-26,4,600
297294,2,SN512,2024-12-24,3,540
327416,3,SA210,2024-12-04,1,150
123216,1,SN713,2024-05-31,1,180
770863,2,SA549,2024-04-06,2,300
116118,1,BO147,2024-01-25,5,1500
141601,1,FO609,2024-04-02,4,920
177304,1,SN871,2024-03-18,5,900
741590,3,FO433,2024-11-20,2,460
218324,2,CA502,2024-01-28,2,380
267431,3,SN825,2024-04-04,2,360
553755,3,BO118,2024-09-15,1,300
639430,1,BA473,2024-10-05,3,360
942301,2,SN769,2024-06-08,4,720
361125,1,SN644,2024-09-08,3,540
327297,3,BO370,2024-02-29,1,300
228303,2,CA785,2024-10-26,1,190
254720,2,CA234,2024-06-03,3,570
235557,3,BA975,2024-08-18,1,120
512757,3,SN512,2024-11-29,3,540
303626,1,CA252,2024-06-12,5,950
412572,3,SN992,2024-12-03,2,360
351059,3,CA369,2024-03-06,3,570
591270,1,CA163,2024-02-17,1,190
238641,1,FO685,2024-05-23,1,230
907335,1,BA184,2024-07-24,7,840
484203,3,CA542,2024-11-07,1,190
666332,1,SA496,2024-04-02,2,300
884655,3,BA795,2024-03-22,1,120
816943,2,BA325,2024-05-19,3,360
627116,2,SA911,2024-10-31,2,300
931463,2,CA377,2024-11-14,1,190
747738,1,BA434,2024-05-09,3,360
840987,3,FO787,2024-11-25,1,230
841645,2,SN710,2024-09-23,3,540
857064,2,SA549,2024-04-02,2,300
427064,3,FO696,2024-11-27,1,230
244739,2,HE562,2024-06-24,4,1000
224439,1,BA141,2024-05-06,2,240
859148,2,BA473,2024-12-12,1,120
858566,1,BA735,2024-10-26,1,120
814179,1,CA249,2024-02-21,4,760
162715,2,CA633,2024-12-25,1,190
196433,3,BA473,2024-05-01,3,360
976278,3,BA771,2024-05-12,1,120
644173,1,BA589,2024-08-04,2,240
479709,3,BA856,2024-07-14,1,120
400652,3,BA659,2024-06-20,4,480
439086,2,BA740,2024-08-14,2,240
288269,1,HE861,2024-12-19,1,250
863021,3,SA327,2024-03-13,1,150
904177,2,FO355,2024-03-11,3,690
928165,1,CA981,2024-05-11,1,190
265134,1,FO455,2024-09-17,3,690
873836,2,HE311,2024-07-25,4,1000
384523,3,BA434,2024-08-01,1,120
975498,3,FO696,2024-11-04,1,230
607812,2,FO997,2024-10-10,2,460
342463,2,CA320,2024-02-23,3,570
107117,2,BO280,2024-07-21,3,900
226126,1,SN116,2024-03-19,3,540
875789,3,BO313,2024-09-07,1,300
283875,2,BA781,2024-11-28,3,360
705568,2,SN683,2024-05-17,1,180
588585,3,CA234,2024-08-16,2,380
614644,1,HE724,2024-05-11,1,250
263420,2,SN361,2024-12-01,2,360
321159,2,HE530,2024-06-19,5,1250
987715,2,HE835,2024-12-12,2,500
696562,2,FO455,2024-03-11,4,920
387653,3,SN611,2024-10-06,2,360
739718,3,BA863,2024-11-23,1,120
483854,1,BA590,2024-06-06,3,360
463453,3,BO241,2024-07-21,2,600
251940,2,FO811,2024-04-26,3,690
536869,3,FO333,2024-03-22,1,230
348194,1,FO196,2024-04-10,2,460
546325,3,BO370,2024-01-19,1,300
165415,1,SA270,2024-10-16,1,150
841226,1,SN211,2024-07-24,1,180
678422,3,SN258,2024-03-09,3,540
338104,1,FO440,2024-07-14,5,1150
930834,3,FO246,2024-09-24,2,460
603610,2,FO622,2024-12-12,4,920
559096,1,HE886,2024-11-11,3,750
884497,2,BA967,2024-09-04,1,120
546812,2,SA327,2024-07-20,5,750
556320,3,BA863,2024-04-01,1,120
945763,2,BA784,2024-09-08,3,360
363192,3,BA745,2024-12-25,1,120
455547,3,FO445,2024-11-17,3,690
869206,2,HE796,2024-07-31,1,250
432343,1,BA872,2024-05-15,3,360
833768,3,BO963,2024-10-02,1,300
730272,1,BO705,2024-05-17,6,1800
759601,1,FO607,2024-06-29,5,1150
313766,3,BA249,2024-05-27,3,360
818691,1,BO750,2024-11-03,3,900
462960,1,CA163,2024-01-28,1,190
820184,2,HE206,2024-10-24,1,250
567795,1,CA306,2024-03-20,6,1140
118519,3,HE624,2024-11-14,2,500
951686,2,SN713,2024-04-13,1,180
944829,3,HE534,2024-05-26,1,250
943327,3,FO355,2024-09-25,2,460
421442,3,HE414,2024-02-21,1,250
688565,2,HE392,2024-02-29,3,750
934656,3,BA843,2024-04-02,1,120
117508,2,BA884,2024-05-04,2,240
151356,2,BA528,2024-01-12,2,240
971811,2,CA381,2024-10-17,1,190
223445,2,SN713,2024-06-07,2,360
357190,2,FO373,2024-02-23,1,230
225316,3,HE530,2024-12-18,2,500
745077,1,SN329,2024-04-06,3,540
245910,2,SA720,2024-11-20,4,600
891443,2,SA210,2024-02-18,3,450
378504,3,SA496,2024-07-10,2,300
710701,3,SN703,2024-05-06,1,180
138525,3,HE414,2024-04-03,1,250
627146,2,BO705,2024-11-13,4,1200
738362,3,BA659,2024-02-26,1,120
532906,3,FO433,2024-02-19,1,230
327447,2,CA806,2024-10-17,1,190
705415,2,HE530,2024-07-06,2,500
838600,2,BA816,2024-11-01,4,480
690294,2,SN743,2024-12-06,2,360
428982,1,HE997,2024-05-09,3,750
463011,3,SN503,2024-09-02,1,180
882132,1,BA201,2024-04-08,5,600
107009,2,CA274,2024-10-08,4,760
729691,3,BA929,2024-05-30,1,120
451335,3,SN905,2024-01-07,3,540
120833,2,BA473,2024-10-11,2,240
955798,1,BA947,2024-05-06,2,240
833740,3,SA496,2024-03-12,1,150
108815,3,FO392,2024-03-17,3,690
297895,2,BO963,2024-07-11,4,1200
204464,1,SN512,2024-01-21,7,1260
515515,3,BO431,2024-05-17,1,300
190303,2,BO118,2024-10-29,3,900
841137,3,HE549,2024-02-10,1,250
629804,3,BA735,2024-12-23,1,120
533366,2,BA816,2024-06-14,5,600
477761,1,BA745,2024-05-30,1,120
929835,3,HE392,2024-09-13,1,250
957434,1,SN127,2024-11-14,4,720
914695,3,CA623,2024-04-20,1,190
362339,1,BO750,2024-04-21,3,900
327354,2,SN825,2024-03-09,5,900
280696,2,SA343,2024-12-12,2,300
992026,2,CA472,2024-10-29,5,950
490794,3,HE796,2024-07-07,2,500
296460,3,HE835,2024-10-13,2,500
528966,3,BA249,2024-06-21,2,240
904349,2,SN731,2024-05-02,3,540
918819,1,SA341,2024-12-08,6,900
866575,2,HE888,2024-12-20,1,250
988892,2,BA141,2024-09-15,1,120
644821,2,BA726,2024-07-17,2,240
235738,3,BA735,2024-03-21,3,360
163001,3,CA306,2024-04-05,2,380
338662,1,SA504,2024-02-12,2,300
743486,3,BA141,2024-10-28,1,120
616114,1,SN119,2024-12-20,7,1260
443648,2,SN825,2024-09-18,1,180
845719,3,HE823,2024-08-17,1,250
989154,2,SN403,2024-04-05,2,360
368655,1,BA565,2024-11-14,3,360
877617,2,BA884,2024-01-13,3,360
512482,1,BO948,2024-02-06,3,900
597622,3,FO393,2024-02-11,1,230
351807,1,BA831,2024-01-27,3,360
603900,3,FO392,2024-10-21,2,460
714035,3,SN713,2024-08-04,1,180
836988,1,SA341,2024-01-23,5,750
889748,3,SN766,2024-03-24,1,180
929977,1,SN483,2024-03-05,6,1080
679242,2,SA495,2024-03-05,3,450
541334,3,CA806,2024-02-19,1,190
123925,2,SN497,2024-09-29,1,180
196244,2,BO313,2024-07-28,4,1200
775581,2,BA941,2024-03-03,5,600
806122,2,SN935,2024-10-01,1,180
668349,2,SN905,2024-11-14,3,540
914527,3,CA389,2024-02-11,1,190
838189,1,FO429,2024-10-03,4,920
280690,2,CA492,2024-10-28,3,570
934687,1,FO622,2024-07-09,1,230
657348,2,SN512,2024-08-26,1,180
799784,3,HE796,2024-06-01,3,750
507710,2,SA372,2024-10-31,1,150
318926,2,HE106,2024-02-21,1,250
197060,1,FO356,2024-12-10,7,1610
881126,1,SN683,2024-08-09,1,180
836202,1,BA795,2024-11-01,6,720
223695,2,FO445,2024-11-22,3,690
927053,1,BO354,2024-06-10,7,2100
200012,3,SN497,2024-08-25,1,180
416735,3,FO704,2024-11-15,1,230
573270,2,CA293,2024-04-13,1,190
885033,2,SN512,2024-05-24,1,180
654815,1,SA864,2024-10-31,6,900
347623,2,SN964,2024-05-01,1,180
991390,3,BO996,2024-03-30,2,600
622670,3,BA590,2024-02-21,1,120
573578,1,SN144,2024-11-12,4,720
873195,1,CA369,2024-11-14,1,190
549373,2,HE733,2024-01-05,2,500
664243,2,SN521,2024-11-26,2,360
491901,3,BA760,2024-04-23,2,240
547879,3,SN653,2024-01-11,4,720
847000,2,CA369,2024-08-02,1,190
501138,1,BO158,2024-01-28,1,300
830168,1,FO696,2024-09-17,5,1150
942800,1,SN611,2024-02-25,2,360
552639,2,BO305,2024-05-15,2,600
326961,3,BO750,2024-04-15,2,600
806997,1,SA210,2024-12-10,5,750
961708,1,BO897,2024-01-20,3,900
253054,3,SA729,2024-02-29,1,150
858525,1,BO790,2024-09-27,2,600
699671,3,BA967,2024-08-06,1,120
405720,3,BO605,2024-07-04,1,300
635175,3,BO114,2024-11-11,1,300
750919,1,SN743,2024-10-26,6,1080
940309,1,BO125,2024-05-24,5,1500
537620,3,BO466,2024-06-07,1,300
764939,3,BA672,2024-05-15,2,240
830975,2,BA184,2024-05-26,1,120
116277,3,SN361,2024-02-03,2,360
992569,1,SA549,2024-11-14,6,900
626324,3,FO997,2024-05-02,1,230
600323,3,BO313,2024-09-16,1,300
426859,3,SA270,2024-09-08,1,150
653507,1,BA618,2024-11-27,3,360
370808,3,CA163,2024-11-30,1,190
716718,3,BO199,2024-09-22,1,300
787897,1,SA674,2024-10-21,1,150
984018,1,CA369,2024-04-08,1,190
334994,1,SN703,2024-06-12,1,180
307573,2,BO651,2024-08-16,1,300
744186,2,CA293,2024-02-22,2,380
820157,1,CA981,2024-10-01,6,1140
338395,2,SA372,2024-02-06,3,450
738902,3,SN731,2024-12-06,1,180
846840,3,CA234,2024-12-12,3,570
659051,1,HE627,2024-03-03,6,1500
524546,2,BA694,2024-05-13,1,120
475004,2,SA729,2024-11-27,3,450
101234,2,BA547,2024-09-26,1,120
535968,3,HE404,2024-11-04,2,500
424329,1,BA345,2024-09-29,2,240
497056,1,BO569,2024-07-30,4,1200
980743,1,BO832,2024-11-25,4,1200
860859,3,BA929,2024-01-09,2,240
135560,2,CA306,2024-05-01,3,570
122685,2,SN703,2024-04-15,3,540
377008,1,BO455,2024-01-25,7,2100
998955,2,CA363,2024-09-11,3,570
910286,1,FO622,2024-05-18,1,230
